id	time	text	tags
782177025205436417	1475320509000	Nepřekvapuje, že Pražská kavárna tak srdnatě omlouvá druhou republiku. Chtěla by ji evidentně obnovit.	prazska kavarna,druha republika,opozice
782163756021317632	1475317345000	Trapas E. Taberyho. Poučím ho - Agrárníci byli hybnou silou druhé republiky, která přijala antisemitská nařízení. https://t.co/eKWkMxCSoj	erik tabery,respekt,media
782140945722707968	1475311907000	Nemohu za to, že čeští novináři nerozumí historii a myslí si, že na základě tohoto článku dosáhli nějakého zásadního a závěrečného sdělení.	media,ferdinand peroutka
782140753875263488	1475311861000	Je to období, kdy selhaly elity ve své naivitě, že agresorovi je možné ustupovat a je možné se dohodnout: https://t.co/ijPQdmZGMT	elity,opozice
782117045089497088	1475306209000	V loyálním styku s německou říší chceme pracovati pro další život svého národa na prostoru, který nám zůstal - F. Peroutka v prosinci 1938.	ferdinand peroutka
782106278512525312	1475303642000	Nález článku, který publikovaly Novinky.cz, je zajímavou indicií. Právě politiku agrárníků za druhé republiky F. Peroutka artikuloval.	ferdinand peroutka,media
781911108936425472	1475257110000	Rozumím tomu správně, že na kanálu Pražské kavárny vadí, že je pan prezident proti vystoupení z NATO a EU?! https://t.co/6z7ZPzT9Gn	media,prazska kavarna,opozice
781905587554639872	1475255793000	Zemanovi věří 57 procent občanů, o dost více než vládě: https://t.co/XCCk52kGt1	vlada,politici
780690138015891456	1474966008000	Už je jasné, proč "Sto hoven" a další ideoví neziskoví aktivisté veřejně zavrhli renegáta Vorotnikova. Označil je totiž za "šašky z Mekáče".	ztohoven,oleg vorotnikov,neziskovky
780360002917822464	1474887297000	Co původně vypadalo ideově, bylo “Sto hoven”, piš jak slyšíš, náhle shledáno neideovým podrýváním naší skutečnosti: https://t.co/h6VENDKkAw	ztohoven,umelci,opozice
779617971530530816	1474710383000	Je dobře, že média zveřejňují celé znění rozsudku v kauze Peroutka: https://t.co/mqEvBglIDf	ferdinand peroutka,justice,terezie kaslova,media
777822161214050304	1474282229000	Zemanovo vítězství aneb Jak číst rozsudek v kauze Peroutka: https://t.co/y3dvr8SjTY	ferdinand peroutka,justice,terezie kaslova
776825760074108928	1474044668000	Právě fašisté se vyznačovali tím, že narušovali shromáždění svých oponentů.	media,ondrej mazura,denik referendum,bohuslav sobotka,cssd
776821101276106752	1474043557000	Takto se projevuje fotograf Deníku Referendum, který má proklatě blízko k panu premiérovi. "Moderní levice" v akci: https://t.co/sQWTgztQ0j	media,ondrej mazura,denik referendum,bohuslav sobotka,cssd
776757081995153408	1474028294000	Echo24.cz, celé znění rozsudku v kauze Ferdinanda Peroutky: https://t.co/h8ZISeim7k	ferdinand peroutka,justice,terezie kaslova
776719950379622400	1474019441000	Písemný rozsudek v kauze Peroutka doručen. Text studujeme, příští týden sdělíme další postup. Připomínám, že pan prezident verdikt 3:1 vítá.	ferdinand peroutka,justice,terezie kaslova
776160233496383488	1473885994000	ČST Praha v akci. https://t.co/JE5aPWFWUV	ceska televize,media
776148780609601540	1473883264000	Politolog, který nezná zákon č. 129/2000 Sb. Zákon o krajích (krajské zřízení). Ostuda. https://t.co/abPWhTKrY5	kamil svec
775659974416629761	1473766723000	Pan premiér by měl vysvětlit, proč nechce, aby měla střední Evropa v EU silnější hlas prostřednictvím Visegrádu + https://t.co/a5G5qKmLqE	bohuslav sobotka,cssd,opozice,vlada
773543427493470209	1473262099000	Prosazování cenzury. Made in: Projekt HateFree Culture realizuje jeden z odborů Úřadu vlády ČR: https://t.co/2ButcV8bkg	neziskovky,hatefree,
773486441548611585	1473248513000	Angažovaní žurnalisté mají u nás tradici. A takto se naši "nezávislí" novináři budou chovat v prezidentské kampani: https://t.co/NgpYO9qP1r	david klimes,hn,media,economia
773416175292276736	1473231760000	Pan prezident na Hradě nebydlí, to by měli novináři vědět. Pan prezident na Hradě pracuje: https://t.co/s2xWqg02zq	ln,lidovky.cz,tomas tomanek,media,mafra
773183390451396608	1473176259000	Zájem médií a Pražské kavárny o novou knihu stoupá. Jen houšť a větší kapky! https://t.co/UHnaeFEl2r	media,prazska kavarna
773064845746921472	1473147996000	Ano, pan prezident bude dál bránit ČR před nebezpečím terorismu, se kterým je migrace spojena. Žádný komisař nebude naší zemi diktovat.	migrace,osn,zaid husajn
771691821139394560	1472820642000	Ferdinand Peroutka, 27.8.1939: Povinnost je jasná - https://t.co/kQO3uVQ0Ci	ferdinand peroutka
771661589955043329	1472813434000	Článek nazvaný "Češi, Němci a židé" pak soudce označil přímo za antisemitský, podle něj v něm Peroutka použil i vyloženě rasistické obraty.	ferdinand peroutka,druha republika
771442988388118528	1472761315000	Ferdinand Peroutka? Ano. Ale pak se ptejme po druhé republice. Po nejhnusnějším období naší historie.	ferdinand peroutka,druha republika
770586331198160896	1472557072000	Soud posvětil zneuctění státního symbolu, za který pokládali životy naši předci. Tak začíná totalita: https://t.co/PK8Hmp1S4X	justice,ztohoven,umelci
770359432693833729	1472502975000	Ve čtvrtek halasně znělo ze Strakovky, že žádné kvóty na migranty. Dnes ČTK informuje, že do ČR přijela skupina migrantů na základě kvót.	migrace,vlada
769797947848548352	1472369107000	Falešného Peroutku dle lidovky.cz "žene potřeba". Ano, Twitter jsem vždy považoval za kanál Pražské kavárny: https://t.co/FI9k5PI6DI	prazska kavarna,ferdinand peroutka,lidovky.cz,media
769525360723722240	1472304117000	Je dobře, že řád ČSBS vrací člověk, který vytýká p. prezidentovi hájení zájmů ČR "nabádáním k nerespektování dohod EU o přijetí uprchlíků".	werner imhof,migrace
769491575567245312	1472296062000	Je skandální, pokud se odhalení pamětní desky Josefu Mašínovi zúčastnil pán, který adoruje neonacisty: https://t.co/qTCiCqnL1P	jaromir stetina,top09,opozice
769157984555507713	1472216528000	Přesně tak. Financování neziskovek, pověstných "nevládek", je mimořádně netransparentní: https://t.co/55EN1rhNdd	neziskovky,opozice
769118922981437440	1472207215000	Závažné podezření, že organizace typu Evropských hodnot jsou ve skutečnosti velmi výkonnými agenty Kremlu: https://t.co/SE22VZIW0k	evropske hodnoty,neziskovky
768458578042773504	1472049776000	2/2 Hoši ze Sto hoven se  pokusili zahrát si na Omladináře, ve skutečnosti jsou to chudáci. Myslím, že veřejnost rozhodnutí soudu nepřijme.	ztohoven,umelci,justice
768458539627085824	1472049767000	1/2 Příběh nekončí, st. zástupkyně podala stížnost. Podivným rozsudkem je sdělováno, že je možné beztrestně hanobit státní symboly.	ztohoven,umelci,justice
768166188878696449	1471980065000	Nevládky jsou jistě mimořádně nadšeny. Takových peněz! Nabídnou Evropské hodnoty projekt za státní peníze? https://t.co/T7qqhN8xHv	neziskovky,evropske hodnoty,vlada
768038087838564352	1471949524000	2/2 Zcela srovnatelný je i počin hochů ze Sto hoven, kteří odvysílali v přímém přenosu ČT atomový výbuch.	mf dnes,media,mafra,idnes.cz,umělci,ztohoven,ceska televize
768038084097282048	1471949523000	1/2 Pronesení plynové pistole do areálu Hradu je akcí, která může vyvolat obdobný poplach jako Konvičkova produkce.	mf dnes,media,mafra,idnes.cz
767310460379131904	1471776044000	Po roce 1968 radostně navštěvoval SSSR, dnes si hraje na bojovníka s Kremlem. https://t.co/JeVDF3M4im	jaromir stetina,top09,opozice
766685204148850692	1471626971000	Podceňovat bezpečnostní hrozby by bylo zločinem. Nechť si to uvědomí mudrlanti nad bezpečnostními opatřeními na Hradě.	media,opozice
766600241017749504	1471606714000	Tradiční antizemanovská kampaň letos vypukla předčasně. Nedočkavci ve Strakovce a v médiích tentokrát nevydrželi počkat do listopadu.	vlada,strakova akademie,media
766538617678213120	1471592022000	U komentáře lidí z Evropských hodnot by mělo být v novinách vždy v závorce uvedeno - sponzorují ministerstva pod správou ČSSD.	vlada,cssd,evropske hodnoty,media
766204482334130176	1471512358000	Pražská kavárna uspořádala na Hradě pro potěchu oka některých novinářů malou spartakiádu. Poupata vzor 2016: https://t.co/lB5y56yD8M	prazska kavarna,opozice
765970219529539585	1471456506000	Důkaz antizemanovské kampaně. Snímek vydávaný za frontu na kontroly. Lež. Jde o situaci při střídání Hradní stráže. https://t.co/SHfvHs5FuG	tomas prouza,vlada,cssd,politici,top09,media
765911457120878593	1471442495000	Tajemník Prouza a další lživé argumenty. Hrad je nejvíce otevřen od r. 89, nově exkurze i v prezidentské kanceláři. https://t.co/nXKtLqB55w	tomas prouza,vlada,cssd
765901948516175872	1471440228000	Dva snímky jen a jen pro státního tajemníka Prouzu. Hrad, 15:00. "Uzavřená" Brána gigantů. https://t.co/cdDF3Is3ck	tomas prouza,vlada,cssd
765898611427307520	1471439433000	15:00, Prašný most, vchod do areálu Hradu. Kde jsou naše média? https://t.co/1xWvvZqQms	media
765896643258515457	1471438964000	15:00, Hradčanské náměstí, vchod do areálu Hradu. Kde jsou naše média? https://t.co/SLkn2QlCPH	media
765879185445388288	1471434801000	Echo24.cz si patrně pochvalou dr. Gustáva Husáka připomíná výročí okupace ČSSR vojsky Varšavské smlouvy. https://t.co/Pw1rsz4T2r	echo24.cz,media
765876949864579072	1471434268000	Je zavrženíhodné, jsou-li otázky bezpečnosti občanů zneužívány k antizemanovské kampani. O nic jiného v části médií a ve Strakovce nejde.	strakova akademie,media
765860349744644097	1471430311000	Děkujeme naší veřejnosti i zahr. turistům za pochopení a trpělivost. Kontrast k manipulacím Strakovky a části médií. https://t.co/AfZaESSTeu	strakova akademie,media
765836365481275392	1471424592000	Média tvrdí, že bezp. opatření jsou kvůli panu prezidentovi. Ne, jde o ochranu veřejnosti. Ostatně, pan prezident je tento týden v Lánech.	media
765829687272583168	1471423000000	Hrubá manipulace ze Strakovky. Prouzova fotografie zachycuje situaci při střídání Hradní stráže, nikoliv situaci bezpečnostních kontrol.	strakova akademie,vlada,tomas prouza,cssd,migrace,eu
765819386808664064	1471420544000	Místo kavárenských výkřiků by tajemník Prouza už měl sepsat pro pana premiéra desky k migračním kvótám. ANO nebo NE. https://t.co/RWis3zpmkn	bohuslav sobotka,tomas prouza,migrace,eu,cssd
765606264126763008	1471369732000	Nový ročník tradiční AntiZeman Pride českých novinářů je v plném proudu: https://t.co/OCRZKDaFXu	jiri stastny,lidove noviny,lidovky.cz,mafra
765564862139367424	1471359861000	Když obdobně loni hovořil pan prezident, čeští novináři slastně uveřejňovali urážlivé reakce tureckého tisku: https://t.co/waBRTw0Pnf	media
765542319718338560	1471354486000	Poučme redakci U Bakalů: Bezpečnostní opatření na Hradě chrání veřejnost. Nejsou zaváděna kvůli panu prezidentovi. - https://t.co/kco6rGEAXq	media,economia,aktualne.cz,zdenek bakala,jan lipold
765534911713402880	1471352720000	Bezpečnostním rizikem je provádět bezpečnostní kontroly, zní "logika" páně expertova: https://t.co/fO7CJ7FIWI	pavel cerny
765481720355446784	1471340038000	Sdělovat podrobnosti bezpečnostních opatření na Hradě novinářům nebudu. To bych si rovnou mohl dát inzerát do časopisu tzv.Islámského státu.	mf dnes,media,idnes.cz,mafra
765167383132733441	1471265094000	Novináři si hrají na teroristy a zkouší dostat do areálu Hradu zbraně. Nezodpovědné. Než reagovat, stačí si přečíst: https://t.co/MA6rQsKw4W	mf dnes,media,idnes.cz,mafra
764155656207294464	1471023880000	Pan předseda Kalousek by se měl nejméně dvakrát nadechnout, než cokoliv vyřkne do světa: https://t.co/LaW00LTSWM	miroslav kalousek,top09,opozice
763265461094080512	1470811641000	Četba nejen pro Pražskou kavárnu. Tato země je naše - nová kniha rozhovorů s panem prezidentem. Vyjde už 1. září: https://t.co/cXQa2I6elx	prazska kavarna,opozice
762933402026868736	1470732472000	Brusel opět tlačí na přijímání migrantů, nyní přes "harmonizaci". Ústy G. Oettingera přitom přiznal, že migrantům jde jen o sociální dávky.	eu,migrace
762670643871711232	1470669825000	Mimořádný skandál. RRTV pod průhlednou záminkou fakticky brání levicové extremisty, kteří okupují státní majetek: https://t.co/YO6BEMWbr5	rrtv,klinika,media
761632081906655232	1470422213000	Stát by měl okamžitě ukončit financování neziskovek, které podporují přijímání migrantů a jdou tak proti občanům ČR.	neziskovky,migrace,vlada
758606228712984576	1469700793000	Financování „nevládních“ Evropských hodnot? 200 000 Kč Škoda Transportation, 342 500 Kč MŠMT vedené ČSSD, 31 000 Kč MZV vedené ČSSD.	evropske hodnoty,neziskovky,cssd,msmt,mzv
758229361560526848	1469610941000	„Premiér Sobotka a jeho tým začíná metodou ‚jezinky‘ naplňovat bruselské kvóty na migranty”. https://t.co/VqkKamMP06	bohuslav sobotka,vlada,eu,opozice
756064914062581760	1469094897000	Za finance státní, evropské a jedné strojírenské firmy z Plzně byla obnovena ediční řada "Fakta nelze zamlčet". https://t.co/Eyclw0VA7U	evropske hodnoty,neziskovky
755689005979672576	1469005273000	A za takové situace část české vlády koketuje s "dobrovolným" přijímáním migrantů: https://t.co/5mWx7HZDhp	vlada,migrace,eu
755662375899070464	1468998924000	B. Sobotka a T. Prouza dluží vysvětlení, proč jdou na ruku převlečeným kvótám na migranty v situaci, kdy jsou proti naši partneři ve V4.	bohuslav sobotka,tomas prouza,eu,migrace
755653300092080129	1468996760000	Proti pravicovému extremismu tzv. elity burcují. Levicový extremismus jim voní a brání ho: https://t.co/4EklKrieXb	elity,klinika,igor sevcov
755468822241480704	1468952777000	Neutuchající teroristické útoky v západní Evropě pro ČR znamenají: ne islámské migraci, ne kvótám, ne "dobrovolnému" přijímání migrantů.	eu,migrace
753426601115807745	1468465874000	ČR prý vítá nový bruselský návrh "Kvóty na 1000 způsobů" na přemisťování migrantů. Nikoliv. Bruselský návrh vítá jen státní tajemník Prouza.	eu,tomas prouza,cssd
753120241039904768	1468392832000	Když v Berlíně hoří auta a létají zápalné lahve, osazenstvu Kliniky plane zrak.	klinika,aktivisti
751431711121084416	1467990255000	Čtení pro Pražskou kavárnu. https://t.co/UxgoY3ZHce	prazska kavarna,opozice
750320417336881157	1467725302000	Srovnávat rok 1968 s migrační vlnou infiltrovanou teroristy je zcela nepřijatelné. Na místě je okamžitá omluva. https://t.co/6momDRDgRB	unicef,migrace,neziskovky
750047669389754368	1467660274000	Něco z vybraného slovníku příznivců Pražské kavárny, Majdanu a pana premiéra: https://t.co/YjiGVpIJpV	tomasz peszynski,aktivisti,prazska kavarna,opozice
749678154952966144	1467572175000	U Bakalů chytli v obavě ze svobodných názorů občanů vzteklinu. Proč se bojí demokracie? Tak zní další dnešní otázka. https://t.co/iIQt43GxX9	david klimes,hn,economia,media
749602128776265728	1467554049000	Máme tu takové malé letní tajemství. CVVM vytáhlo nahoru ČSSD, podle TNS Aisa ale nadále vede hnutí ANO. Kdo tuto letní záhadu objasní?	cvvm,cssd,tns aisa
748173576319152132	1467213455000	Stala se věc nevídaná a unikátní. Souhlasí spolu prezidentův mluvčí Jiří Ovčáček a šéf TOP 09 Miroslav Kalousek: https://t.co/Faj2AaCIgR	miroslav kalousek,top09,ztohoven,umelci,opozice
748120572022894592	1467200818000	Tváře novodobého českého fašismu. https://t.co/8KYRQRgl0t	ztohoven,umelci,opozice,fasizace
748104164811620352	1467196906000	Hrají si na disidenty, ve skutečnosti jsou stejní jako fašizující studenti Filozofické fakulty UK, kteří po Mnichovu svrhli sochu TGM.	univerzita karlova,filozofická fakulta,akademici,opozice,studenti,fasizace
748084440363065344	1467192203000	Jsem prý člen Ztohoven. Budiž tedy: oficiálně vyhlašuji konec Ztohoven. Budova Paralelní polis v Praze nechť je ihned předána Armádě spásy.	ztohoven,paralelni polis,umelci,opozice
747732083607482371	1467108195000	Náměstek brněnského primátora Hollan teď chodí naostro. Jeho červené trenýrky visí na Špilberku: https://t.co/lPZDqjE8rj	matej hollan,zit brno,ztohoven,opozice
747519134695555072	1467057424000	Co to připomíná? Druhá republika: Na Filozofické fakultě UK studenti sympatizující s fašismem svrhli sochu TGM stojící u vstupu do budovy.	univerzita karlova,filozofická fakulta,akademici,opozice,studenti,fasizace
747510548900749313	1467055377000	Příběh o tom, jak tzv. elity oživují mrtvolu druhé republiky. Ubožáci na provázku: https://t.co/i1wo3SCbiP	husan na provazku,umelci,opozice
747389344340676609	1467026480000	Pochvalu si odporný čin jistě vyslouží od Pražské kavárny. Zajímavé bude sledovat reakce politiků, kteří dosud konání Sto hoven zlehčovali.	ztohoven,umelci,opozice,prazska kavarna,politici
747388910427312128	1467026376000	Skupina Sto hoven se definitivně postavila na roveň nacistům, kteří první zneuctili standartu prezidenta republiky.	ztohoven,umelci,opozice
747387206453559297	1467025970000	Počin zlodějů ze Sto hoven, kteří zničili standartu českých prezidentů, lze označit jen jedním slovem: prasárna.	ztohoven,umelci,opozice
745362947472490496	1466543349000	2/2 Kdybych nyní kandidoval, pravděpodobně bych získal hlasy lidí rozumně uvažujících a vzdělaných. Ale ti dnes nepředstavují většinu.	tomas halik,opozice
745362914111000576	1466543341000	1/2 Malý, pozdně večerní kvíz. Kdo je autorem následujícího výroku?	tomas halik,opozice
742654430386982913	1465897588000	Představujeme logo Ovčáčkovy televize  (OVTV), která nezkresleně vysílá debaty pana prezidenta s občany v krajích. https://t.co/X8AJcp7Ti9	ceska televize,media
742444905457422336	1465847634000	V Poučení z krizového vývoje stačí vyměnit pár slov. A je tu text alá Evropske hodnoty a Masarykova univerzita. https://t.co/fnR2Ab9UBT	evropske hodnoty,akademici,masarykova univerzita
741980536839753728	1465736919000	Antibabišovská párty se v podání TOP 09 tradičně zvrhává v antizemanovské orgie. Přidají se ČSSD a KDU-ČSL? https://t.co/p0GIXskJiV	top09,cssd,kdu-csl
740967991035170816	1465495510000	O tom, co je "prokremelský web", bude rozhodovat obnovený Český úřad pro tisk a informace? https://t.co/MGohjrHqGA	respekt,media
739877645341626369	1465235551000	OVTV brzy představí své oficiální logo. Je dobře, že se další politici inspirovali, příkladem je "Babišova kavárna": https://t.co/fPmwUF0n0k	media,andrej babis,ano
739704916478939136	1465194369000	2/2 Přivítat u korunovačních klenotů měl i velvyslance USA. Realita? 19.5. byl pan prezident celý den v Olomouckém kraji.	respekt,media
739704360272330752	1465194237000	1/2 Respekt se usvědčil z šíření nepravdivých zpráv. Fascinovaně popisuje, jak 19.5. pan prezident vítal na Hradě vybrané velvyslance.	respekt,media
739464280697933824	1465136997000	Maďarsko při obraně hranic účinně použilo vodní děla. Naše bezp. složky jich mají nedostatek. Při náporu migrantů je třeba nasadit i hasiče.	migrace
739461559689306113	1465136349000	Jestli někdo soustavně ve věci migrační krize improvizuje, je to pan premiér. Pan prezident předkládá realistická řešení ve prospěch ČR.	migrace,bohuslav sobotka,cssd,opozice
737941027609313280	1464773825000	Dýka do zad Pražské kavárny. Dalajláma: Máte příliš uprchlíků. Německo nemůže být arabské - https://t.co/07M5UrKfEi	prazska kavarna,opozice,migrace
737939223693692928	1464773395000	Konkurence ČST Praha. Nově živě vysíláme důležité akce na FB Miloš Zeman - prezident České republiky: https://t.co/NIWf2anGDo	ceska televize,media
737533274965213185	1464676610000	Migrace je hrozbou, problémem a krizí. Nezpochybnitelný fakt, který se nesmí v novodobé normalizaci vyslovit. Důkazem je kampaň proti Primě.	migrace,opozice
736964445876977664	1464540990000	Liberálové, kteří se teď budou tvářit jako největší přátelé lidu. https://t.co/Dms7XyaKdw	liberalne ekologicka strana,les,opozice
735107115031928832	1464098168000	Nevzdělaná Pražská kavárna neví, že v diplomacii se standardně používá termín telegram. Příklad ze Slovenska: https://t.co/73vMxR2FOx	prazska kavarna,opozice
734726632498442240	1464007454000	Krajská volební kampaň "Silou rozumu" v podání @kalousekm a jeho TOP 09: Zneuctění prezidentské standarty exkremisty je "detail".	miroslav kalousek,top09,ztohoven,umelci,opozice
734718705842675712	1464005564000	Pražská kavárna zneuctění prezidentské standarty přivítala. Občané v krajích jsou opačného názoru, jak ukázaly debaty s panem prezidentem.	prazska kavarna,ztohoven,umelci,opozice
734081919038697477	1463853742000	Podpora od této iniciativy bude pro vybrané prezidentské kandidáty jasným polibkem smrti: https://t.co/rUDJRtESfT	kromerizska vyzva,opozice
732865432407965696	1463563709000	Je šokující, když ministr Sobotkovy vlády, který má na starosti kulturu, nekulturně rozporuje jasné vyjádření prezidenta republiky.	bohuslav sobotka,daniel herman,kdu-csl,opozice,sudetcti nemci
732850714272235520	1463560200000	3/3 Pokud jde o neškodný krajanský spolek, není nutné, aby byl navštíven českým ministrem. Partnerem je Klub českého pohraničí.	daniel herman,kdu-csl,opozice,sudetcti nemci
732850538287620096	1463560158000	2/3 Pouze konstatoval, že landsmanšaft je po vzdání se majetkových nároků už jen neškodným krajanským spolkem.	daniel herman,kdu-csl,opozice,sudetcti nemci
732850373812183040	1463560119000	1/3 Pan prezident neposvětil ministru kultury Danielu Hermanovi návštěvu sudetoněmeckého sjezdu.	daniel herman,kdu-csl,opozice,sudetcti nemci
730834285033365506	1463079446000	Důkaz "nezávislosti" praxí: ‚Zeman je extrémní.‘ Sobotka i šéf ČT jsou proti zestátnění televize.	bohuslav sobotka,cssd,ceska televize,media,petr dvorak
730809272909598720	1463073483000	2/2 Jde v podstatě o krajanský spolek a bylo by proto vhodné, aby pozvali třeba Klub českého pohraničí.	daniel herman,kdu-csl,opozice,sudetcti nemci
730809199085662208	1463073465000	1/2 Čeští ministři by se neměli účastnit sudetoněmeckého sjezdu.	daniel herman,kdu-csl,opozice,sudetcti nemci
730799794793414657	1463071223000	Pan premiér svým vyjádřením k ČT vůbec nepřekvapil. Není divu, když je ČT hlavním mediálním partnerem projektu jednoho z odborů Úřadu vlády.	bohuslav sobotka,media,cssd,ceska televize,vlada,opozice
730762056438325253	1463062225000	Není vůbec překvapující, že se generální ředitel ČT vyjadřuje právě pro Bakalův mediální trust: https://t.co/TmKhRmddZ0	ceska televize,media,petr dvorak,economia,zdenek bakala,aktualne
730745563570950144	1463058293000	Co je zásadní: koncesionáři by neměli platit 135 Kč měsíčně za provoz ČT. Úhrada ze státního rozpočtu by vedla k úsporám.	ceska televize,media
730742676438589440	1463057605000	Radní ČT oficiálně potvrdil, že tato televize není vyvážená a je zaměřena proti panu prezidentovi: https://t.co/fGmznL1nNt	zdenek sarapatka,ceska televize,media
730489798717222912	1462997314000	Generální ředitel ČT svou reakcí potvrdil, že je třeba přijmout řešení ve prospěch občanů. Ne politiků nebo Kavčích hor. Tedy: zestátnit.	ceska televize,media,petr dvorak
730448561654120451	1462987482000	Podobný názor na financování ČT má i min. fin. A. Babiš. Uvedl, že by byl pro to, aby televizi platil stát, protože „lidi by tím ušetřili“.	ceska televize,media
730441188386418689	1462985724000	Zestátnění by svobodu neomezilo. Naopak. Důsledkem by byla větší objektivita a vyváženost. Z ČST Praha by se konečně stala Česká televize.	ceska televize,media
730427146796183552	1462982377000	Na pomoc České televizi dle očekávání přispěchal...předseda TOP 09 Miroslav Kalousek @kalousekm Děkujeme za potvrzení slov pana prezidenta.	opozice,miroslav kalousek,ceska televize,top09,media
730040602994352128	1462890217000	Výborně! Pražská kavárna už má své heslo na Wikipedii: https://t.co/QAyAyp1QV4	prazska kavarna,opozice
728978412157739009	1462636971000	Ideová úderka opět dělala ostudu, tentokrát na Václavském náměstí: https://t.co/Yp2tiKDRtL	opozice
728546871245873156	1462534084000	Tolerance není o samolepkách. Vládní Hate Free Culture nenávist ve společnosti soustavně rozdmýchává. Za peníze daňových poplatníků.	hatefree,neziskovky
728483062342811648	1462518871000	Vypadá to, že všem členům Pražské kavárny budou do těl zaváděny čipy. Že by společné protestní pípání u čtečky? https://t.co/7kk25o8LAN	prazska kavarna,ztohoven,umelci,paralelni polis
726376145768353792	1462016543000	Smrt státu akademici fakticky hájí, kvůli "Smrt HateFree" se bouří.	hatefree,akademici,neziskovky
726342024539045888	1462008408000	Pokus o legitimizaci levicového extremismu vysokoškolským prostředím: https://t.co/zVOAhOUJTV	igor sevcov,klinika,neziskovky,akademici
725563699998633985	1461822841000	Závistivý veršotepec @kalousekm, chtěl by do Čapího hnízda, aspoň na kousek. Ať zanechá trapných půtek a učiní dobrý skutek. #pomocklokankum	miroslav kalousek,top09,opozice
725211835545321472	1461738950000	Smlouvu se Z. Altnerem schválila Hospodářská rada ČSSD a projednalo ji Politické grémium ČSSD. Teprve pak následoval podpis smlouvy.	bohuslav sobotka,cssd,opozice
725210278753894401	1461738578000	Osvěžit paměť může p.premiérovi šéfporadce V. Špidla. 2001: U Ústavního soudu zastupovali ČSSD advokát Altner a místopředseda V. Špidla.	bohuslav sobotka,cssd,opozice
725203149754130433	1461736879000	Ve výčtu útoků extremistů chybí zneuctění a krádež standarty, ničení státních vlajek a zapalování automobilů: https://t.co/YL1Om4Buho	klinika,ztohoven,neziskovky,umelci,opozice
724945996510277632	1461675569000	Pražská kavárna se vyřádila na téma notového záznamu. Nyní se může podívat na video ze zpěvu hymny - bez nápovědy: https://t.co/F3QVK0DctZ	prazska kavarna,skauti,opozice
724933255066210305	1461672531000	Děkuji sympatizantům skautů za notový záznam. Byl dobrou pomůckou, abych nepěl hymnu jako kdysi K. Schwarzenberg. https://t.co/u70Qmwd5g5	opozice,skauti,karel schwarzenberg
724646913585385473	1461604262000	Levicoví i pravicoví extremisté ohrožují naši svobodu. Je dobře, že policie zveřejnila záznam útoku na kavárnu: https://t.co/CtD4xkC9R2	hatefree,neziskovky,migrace,klinika
724591257008386048	1461590992000	Ledy se hnuly. Teď ještě video z napadání kaváren. Ať víme, kteří konkrétní extremisté uměle vyvolávají napětí v ČR: https://t.co/pharYzR0Y5	hatefree,neziskovky,migrace,klinika
724532349438967808	1461576947000	Kauza "hatefree" nesmí být zneužita v kampani proti slušné většině občanů odmítajících migraci. Řekněme však NE extremistům zleva i zprava.	hatefree,neziskovky,migrace,klinika
724223724011065344	1461503365000	Česká společnost se neradikalizuje. Radikalizují se levicoví a pravicoví extremisté-ničí státní symboly, pálí auta nebo sprejují na kavárny.	klinika,aktivisti,neziskovky,opozice
723180209965547520	1461254572000	Podle informací ECHO24.cz byli ve skutečnosti Zemanovi kritici v převaze. Virtuální realita. Čáry a kouzla. Důkaz: https://t.co/MEjL7x05E4	media,echo24.cz,prazska kavarna,opozice
722740973495848960	1461149850000	Pan prezident diskutuje s občany v Jincích. Pražská delegace zůstala v kavárně. https://t.co/EhdJqy3i6L	prazska kavarna,opozice
722727601442320384	1461146662000	K Ferdinandu Peroutkovi: Vzpomeňme velkého člověka, velkého novináře. Takový novinář v dnešní době neexistuje - https://t.co/rQspZe7XuK	ferdinand peroutka,media
722704744012214272	1461141212000	Angažované umění. https://t.co/tm5lw6X3Tc	lenka dusilova,umelci,opozice
722704096424292354	1461141058000	Je tedy zřejmé, že v Berouně pražská delegace demonstrovala za ČLR. https://t.co/qc14aHnLSY	prazska kavarna,opozice
722703129440030720	1461140827000	Kouzelné - Lenka Dusilová pomohla Číně propagovat jejich nový telefon, oslnila Peking: https://t.co/nRvtDfOfai	lenka dusilova,umelci,opozice
722500007111323649	1461092399000	Proslýchá se, že po akci v Loretánské bude @kalousekm povýšen Pražskou kavárnou na Tibeťáčka: https://t.co/dnUIJjBe4N	top09,opozice,prazska kavarna,miroslav kalousek
722491796908072960	1461090442000	Počkejte na televizi, jde sem televize,“ snažili se s úspěchem formovat protestující neoznačení organizátoři: https://t.co/TmM4ILN1Wg	podhradi,nikola klevcova,opozice,media,prazska kavarna
722479817673805824	1461087586000	Vtip dne kontra fotografie: Bylo tam přes 70 % odpůrců Zemana," řekla Nikol Klevcovová ze spolku Podhradí. https://t.co/Z5zHiZcsDu	podhradi,nikola klevcova,opozice,media,prazska kavarna
722459484099055619	1461082738000	V Bakalově mediálním impériu by to už s kampaní proti panu prezidentovi neměli přehánět. Propagandistické chucpe. https://t.co/zqp5TAQwFD	zdenek bakala,economia,aktualne.cz,media
722456071466520576	1461081924000	Účastnice diskuse popřála panu prezidentovi pevné zdraví, povykující skupinka odpůrců reagovala pískotem. Bahno Pražské kavárny.	prazska kavarna,opozice
